51,retired,married,primary,0,67,0,0,NA,1,-1,0,NA,1,835
44,blue-collar,married,secondary,0,6491,1,0,cellular,2,174,1,failure,0,126
35,technician,single,secondary,0,196,1,0,cellular,1,-1,0,NA,0,318
47,technician,divorced,secondary,0,1851,1,0,NA,2,-1,0,NA,0,140
35,blue-collar,married,NA,0,444,0,0,cellular,2,-1,0,NA,0,59
35,management,divorced,tertiary,0,146,0,0,cellular,2,-1,0,NA,1,720
29,management,single,tertiary,0,428,0,0,cellular,2,-1,0,NA,1,293
42,admin.,single,NA,0,297,1,0,NA,1,-1,0,NA,0,106
29,services,married,secondary,0,30,1,0,cellular,3,-1,0,NA,0,74
39,technician,married,secondary,0,376,0,0,NA,3,-1,0,NA,0,160
42,management,married,tertiary,0,1435,1,0,cellular,1,-1,0,NA,1,1148
48,blue-collar,married,primary,0,474,1,1,NA,1,-1,0,NA,0,414
60,blue-collar,married,primary,0,0,0,1,cellular,4,-1,0,NA,0,324
34,admin.,married,tertiary,0,0,0,0,cellular,1,183,2,success,1,292
48,self-employed,married,tertiary,0,3118,0,0,cellular,2,-1,0,NA,0,371
46,services,married,secondary,0,244,0,0,cellular,2,-1,0,NA,0,139
39,blue-collar,single,secondary,0,0,0,0,cellular,4,-1,0,NA,1,864
32,technician,single,secondary,0,540,0,1,cellular,1,-1,0,NA,1,750
27,blue-collar,single,secondary,0,294,1,0,cellular,2,-1,0,NA,0,466
52,self-employed,single,tertiary,0,1623,1,0,NA,17,-1,0,NA,0,21
43,management,married,NA,0,587,1,0,cellular,6,231,9,failure,0,11
27,services,single,secondary,0,44,0,0,NA,1,-1,0,NA,0,11
24,student,single,secondary,0,822,0,0,cellular,1,91,2,failure,1,184
45,blue-collar,single,secondary,1,0,0,1,cellular,2,-1,0,NA,0,154
25,blue-collar,single,secondary,0,2354,0,1,NA,1,-1,0,NA,0,98
26,technician,single,secondary,0,44,0,0,cellular,1,-1,0,NA,1,217
31,management,single,tertiary,0,933,1,0,cellular,1,-1,0,NA,0,134
58,retired,divorced,secondary,0,1080,1,0,cellular,2,-1,0,NA,1,1058
28,self-employed,married,secondary,0,-522,1,1,cellular,2,-1,0,NA,1,638
32,blue-collar,single,secondary,0,400,0,0,cellular,3,-1,0,NA,1,268
77,retired,married,secondary,0,4112,0,0,telephone,1,95,2,success,1,1616
39,management,single,tertiary,0,0,1,0,cellular,2,-1,0,NA,0,633
28,blue-collar,single,secondary,0,-46,1,0,cellular,1,92,14,success,1,199
43,management,married,tertiary,0,0,0,0,cellular,17,-1,0,NA,0,107
27,management,single,secondary,0,843,0,0,cellular,1,-1,0,NA,1,187
54,housemaid,married,secondary,0,962,1,0,cellular,3,-1,0,NA,1,288
35,management,single,secondary,0,3384,1,0,cellular,2,-1,0,NA,0,372
39,management,divorced,tertiary,0,-999,1,0,NA,1,-1,0,NA,0,313
26,services,single,tertiary,0,238,1,0,cellular,3,-1,0,NA,0,156
77,retired,married,primary,0,1385,0,0,telephone,4,-1,0,NA,0,160
37,services,married,secondary,0,2128,0,0,NA,1,-1,0,NA,0,105
41,management,married,tertiary,0,27696,0,0,cellular,2,184,3,success,1,138
48,housemaid,married,secondary,0,1397,0,0,cellular,2,-1,0,NA,0,66
34,management,single,tertiary,0,-322,0,0,NA,1,-1,0,NA,0,198
59,retired,married,secondary,1,49,0,1,NA,4,-1,0,NA,0,602
30,management,single,tertiary,0,1761,1,0,cellular,2,294,1,other,0,229
30,student,single,tertiary,0,-679,1,0,NA,3,-1,0,NA,0,372
31,management,single,tertiary,0,147,0,0,cellular,1,181,2,success,1,469
58,retired,married,primary,0,565,0,0,telephone,1,-1,0,NA,1,876
53,blue-collar,married,primary,0,421,1,0,cellular,1,-1,0,NA,1,677
39,management,married,secondary,0,1034,1,0,NA,1,-1,0,NA,0,306
39,admin.,married,tertiary,0,722,0,0,telephone,1,-1,0,NA,0,141
29,services,single,secondary,0,2,0,0,NA,1,-1,0,NA,0,190
41,blue-collar,single,secondary,1,1085,1,1,cellular,1,-1,0,NA,1,599
35,self-employed,married,tertiary,0,3698,1,0,cellular,1,-1,0,NA,1,106
35,services,married,secondary,0,2135,0,0,NA,1,-1,0,NA,0,436
32,technician,married,secondary,0,696,1,0,NA,1,-1,0,NA,1,815
47,services,married,secondary,0,367,1,0,cellular,4,-1,0,NA,1,476
25,blue-collar,single,secondary,0,1243,0,1,cellular,7,-1,0,NA,1,1341
34,admin.,single,secondary,0,892,1,0,cellular,2,184,1,failure,0,177
47,services,married,tertiary,0,871,0,0,cellular,9,-1,0,NA,0,602
46,blue-collar,married,secondary,0,0,0,0,cellular,4,-1,0,NA,0,61
41,blue-collar,married,secondary,0,281,1,0,cellular,4,-1,0,NA,0,123
34,management,single,tertiary,0,395,1,0,cellular,2,-1,0,NA,0,316
37,housemaid,married,secondary,0,942,0,0,NA,1,-1,0,NA,0,79
38,housemaid,divorced,secondary,0,216,0,0,cellular,3,-1,0,NA,0,97
75,blue-collar,married,secondary,0,6053,0,0,telephone,1,-1,0,NA,0,416
31,admin.,single,secondary,0,0,0,0,telephone,3,-1,0,NA,0,528
32,admin.,married,secondary,0,1785,1,0,cellular,2,154,6,other,0,51
57,self-employed,divorced,tertiary,0,6519,0,0,cellular,1,-1,0,NA,0,1040
51,blue-collar,married,secondary,0,502,0,0,NA,2,-1,0,NA,0,93
45,blue-collar,single,secondary,0,0,0,0,cellular,2,472,1,success,1,374
38,unemployed,single,secondary,0,804,0,0,cellular,1,-1,0,NA,1,1087
36,retired,single,secondary,0,101,1,1,NA,1,-1,0,NA,0,314
26,student,single,tertiary,0,10086,0,0,cellular,2,-1,0,NA,1,110
27,services,single,secondary,0,1347,0,0,telephone,1,193,11,success,1,824
36,self-employed,married,tertiary,0,2012,0,0,cellular,7,-1,0,NA,0,188
54,blue-collar,married,secondary,0,548,0,0,cellular,7,-1,0,NA,1,520
54,admin.,divorced,secondary,0,1872,0,0,cellular,5,-1,0,NA,1,439
35,admin.,single,secondary,0,3636,0,0,cellular,1,-1,0,NA,0,202
54,blue-collar,divorced,primary,0,4401,0,0,telephone,1,183,2,success,1,414
42,blue-collar,single,primary,0,177,1,0,cellular,2,-1,0,NA,0,174
37,blue-collar,single,secondary,0,238,1,0,NA,2,-1,0,NA,0,200
50,blue-collar,married,primary,0,42,1,0,NA,3,-1,0,NA,0,170
55,blue-collar,married,secondary,0,2854,1,0,cellular,1,-1,0,NA,0,312
55,unemployed,single,tertiary,0,1513,1,0,NA,1,-1,0,NA,0,60
32,blue-collar,married,secondary,0,715,1,0,NA,2,-1,0,NA,0,108
35,management,married,tertiary,0,178,0,0,cellular,2,-1,0,NA,0,76
40,blue-collar,married,secondary,0,1515,1,0,cellular,1,-1,0,NA,1,503
36,self-employed,married,secondary,0,1245,1,0,cellular,7,248,9,success,0,8
45,management,single,tertiary,0,4831,0,0,cellular,11,-1,0,NA,1,479
36,blue-collar,married,secondary,0,1772,0,0,NA,1,-1,0,NA,1,208
73,retired,married,tertiary,0,459,0,0,cellular,1,-1,0,NA,1,281
44,blue-collar,married,primary,0,858,1,0,NA,5,-1,0,NA,0,362
26,blue-collar,married,secondary,0,697,1,0,cellular,2,-1,0,NA,0,253
53,self-employed,married,tertiary,0,235,0,0,NA,3,-1,0,NA,0,112
52,management,married,primary,1,57,1,1,cellular,1,196,1,failure,0,45
62,management,married,tertiary,0,997,0,0,cellular,1,304,2,success,1,554
45,blue-collar,married,primary,0,101,1,0,NA,5,-1,0,NA,1,460
51,management,married,tertiary,0,248,1,1,cellular,3,-1,0,NA,0,78
52,services,married,primary,0,14,0,1,cellular,5,-1,0,NA,0,55
33,management,single,tertiary,0,224,0,0,cellular,2,-1,0,NA,1,241
41,management,married,secondary,0,456,1,0,cellular,4,-1,0,NA,1,734
67,retired,divorced,secondary,0,704,0,0,cellular,1,-1,0,NA,1,537
28,self-employed,single,secondary,0,5679,1,0,cellular,4,-1,0,NA,1,701
26,technician,married,NA,0,-277,1,0,cellular,2,-1,0,NA,0,1018
80,retired,divorced,primary,0,5861,0,0,telephone,8,-1,0,NA,0,92
35,technician,single,secondary,0,1693,1,0,cellular,1,-1,0,NA,1,515
46,management,married,tertiary,0,2817,0,0,cellular,1,-1,0,NA,1,543
45,technician,married,secondary,0,297,0,0,cellular,2,-1,0,NA,0,210
47,technician,married,secondary,0,636,0,0,cellular,2,-1,0,NA,0,416
30,management,married,tertiary,0,14,0,0,cellular,2,-1,0,NA,0,90
23,blue-collar,married,primary,0,1158,1,0,cellular,1,-1,0,NA,0,743
36,services,single,secondary,0,62,1,0,NA,2,-1,0,NA,0,215
48,blue-collar,married,primary,0,278,1,0,NA,2,-1,0,NA,0,125
58,management,married,tertiary,0,136,1,0,cellular,1,-1,0,NA,0,199
21,blue-collar,single,secondary,0,2265,0,0,cellular,2,-1,0,NA,1,92
50,technician,married,secondary,0,3654,0,0,cellular,2,78,2,other,1,215
33,management,single,tertiary,0,3770,0,0,cellular,2,-1,0,NA,0,757
47,management,married,NA,0,4189,1,0,cellular,3,-1,0,NA,1,489
23,services,single,secondary,0,488,0,0,cellular,1,91,3,success,1,205
39,technician,married,secondary,0,597,1,0,NA,2,-1,0,NA,0,298
31,blue-collar,single,NA,0,813,1,0,NA,18,-1,0,NA,0,16
37,blue-collar,married,secondary,0,408,1,0,telephone,9,-1,0,NA,0,28
48,housemaid,married,primary,0,332,1,0,cellular,1,-1,0,NA,0,262
33,services,married,secondary,0,624,1,0,cellular,1,-1,0,NA,0,423
31,management,married,secondary,0,8629,1,0,NA,2,-1,0,NA,0,27
32,self-employed,married,primary,0,102,1,0,cellular,1,-1,0,NA,1,560
46,housemaid,married,primary,0,3512,0,0,cellular,1,197,1,failure,1,175
34,technician,single,secondary,0,2085,0,0,cellular,3,182,2,success,1,356
43,technician,divorced,secondary,0,0,0,0,NA,1,-1,0,NA,0,333
62,management,married,tertiary,0,3371,0,0,cellular,1,178,2,success,1,187
50,management,married,tertiary,0,253,0,0,cellular,9,-1,0,NA,1,513
61,admin.,married,NA,0,4629,1,0,cellular,3,183,2,success,1,349
33,management,married,tertiary,0,130,0,0,cellular,8,-1,0,NA,0,121
40,blue-collar,married,primary,0,-108,1,0,NA,3,-1,0,NA,0,149
52,services,married,primary,0,306,1,0,cellular,5,-1,0,NA,1,650
24,blue-collar,single,secondary,0,9883,0,0,cellular,5,-1,0,NA,1,210
40,management,married,tertiary,0,0,1,0,cellular,2,-1,0,NA,1,506
28,services,single,primary,0,198,0,0,cellular,2,-1,0,NA,1,976
77,management,married,NA,0,1780,1,0,cellular,2,182,5,success,1,361
36,blue-collar,married,NA,0,722,1,0,NA,2,-1,0,NA,0,268
47,services,married,secondary,0,223,0,0,cellular,2,-1,0,NA,0,133
33,student,single,NA,0,1170,0,0,cellular,1,-1,0,NA,1,352
36,management,married,tertiary,0,3949,0,0,cellular,2,-1,0,NA,1,130
42,housemaid,married,primary,0,1523,1,1,cellular,5,-1,0,NA,0,587
44,management,married,tertiary,0,1058,0,0,cellular,3,-1,0,NA,1,188
36,blue-collar,single,secondary,0,168,1,0,telephone,1,-1,0,NA,0,52
44,technician,divorced,secondary,0,982,1,0,NA,3,-1,0,NA,1,650
37,technician,single,secondary,0,5436,1,0,cellular,11,351,1,failure,0,7
40,blue-collar,married,primary,0,46,1,0,NA,1,-1,0,NA,0,119
32,admin.,married,tertiary,0,653,0,0,cellular,1,-1,0,NA,1,84
31,blue-collar,married,secondary,0,0,0,0,telephone,1,-1,0,NA,0,36
39,management,divorced,tertiary,0,224,0,0,cellular,2,88,1,success,1,194
57,management,divorced,tertiary,0,429,1,0,cellular,1,-1,0,NA,0,245
46,management,married,primary,0,3229,1,0,cellular,1,-1,0,NA,1,1550
51,management,married,tertiary,1,0,0,1,cellular,6,-1,0,NA,0,204
46,management,married,tertiary,0,699,0,0,cellular,1,-1,0,NA,0,241
82,retired,married,NA,0,211,0,0,telephone,3,-1,0,NA,0,195
38,management,divorced,tertiary,0,4692,1,0,NA,2,-1,0,NA,1,1363
58,services,divorced,secondary,0,462,0,0,cellular,1,-1,0,NA,1,332
30,blue-collar,married,secondary,0,2,1,1,cellular,2,326,1,failure,0,291
43,management,married,tertiary,0,240,1,0,cellular,1,-1,0,NA,1,453
42,unemployed,married,primary,1,-581,1,0,cellular,1,370,2,failure,0,224
62,retired,married,secondary,0,1495,0,0,cellular,1,196,1,success,1,606
34,technician,married,tertiary,0,3160,1,0,cellular,1,-1,0,NA,0,726
68,retired,married,secondary,0,1443,0,0,telephone,2,257,1,success,1,2062
80,retired,married,primary,0,1021,0,0,telephone,1,-1,0,NA,0,37
43,management,married,secondary,0,392,0,0,NA,5,-1,0,NA,0,332
27,blue-collar,married,secondary,0,484,1,0,cellular,1,361,2,failure,0,210
45,admin.,married,NA,0,5511,0,0,cellular,1,-1,0,NA,1,272
42,management,married,NA,0,849,1,0,cellular,1,321,1,other,1,667
32,student,single,secondary,0,0,0,0,cellular,1,-1,0,NA,0,206
43,management,single,tertiary,0,1696,1,0,cellular,1,474,3,failure,1,257
48,admin.,married,secondary,0,-509,0,1,cellular,3,-1,0,NA,0,302
29,student,single,secondary,0,459,0,0,cellular,3,189,19,other,1,279
36,services,single,NA,0,281,1,0,NA,1,-1,0,NA,1,515
34,blue-collar,married,secondary,0,1454,1,0,cellular,2,297,2,failure,1,231
53,self-employed,divorced,tertiary,1,10,0,0,cellular,3,-1,0,NA,0,75
18,student,single,NA,0,3,0,0,cellular,2,-1,0,NA,1,130
25,entrepreneur,single,tertiary,0,140,1,0,cellular,1,-1,0,NA,0,348
52,services,divorced,secondary,0,36,1,1,cellular,1,-1,0,NA,1,930
43,self-employed,married,tertiary,0,3003,0,0,cellular,3,-1,0,NA,0,358
35,technician,single,secondary,0,204,1,0,cellular,3,189,1,success,0,110
39,management,single,tertiary,0,11971,1,0,telephone,10,179,5,failure,0,75
68,retired,divorced,secondary,0,4189,0,0,telephone,2,-1,0,NA,1,897
38,management,divorced,tertiary,0,4425,1,0,NA,1,-1,0,NA,0,162
50,blue-collar,married,secondary,0,74,1,1,NA,1,-1,0,NA,0,146
55,retired,divorced,secondary,0,2204,0,0,cellular,1,264,1,failure,1,261
48,management,married,tertiary,0,1,0,0,telephone,1,-1,0,NA,1,248
27,self-employed,single,tertiary,0,970,1,0,cellular,2,-1,0,NA,0,55
59,management,single,tertiary,0,684,0,0,cellular,13,-1,0,NA,0,48
21,student,single,primary,0,1596,0,0,cellular,1,93,2,failure,0,115
55,entrepreneur,married,secondary,0,27624,0,0,telephone,1,-1,0,NA,1,437
28,admin.,single,tertiary,0,832,0,0,telephone,3,342,1,failure,1,433
52,self-employed,married,secondary,0,273,0,0,NA,1,-1,0,NA,0,227
37,management,married,tertiary,0,165,0,0,cellular,1,83,1,other,0,315
31,management,single,secondary,0,1088,1,0,cellular,2,-1,0,NA,1,575
29,management,married,tertiary,0,199,1,1,NA,4,-1,0,NA,1,1689
31,entrepreneur,divorced,secondary,0,290,1,0,cellular,1,-1,0,NA,0,230
35,admin.,single,secondary,0,-101,1,0,cellular,1,318,1,other,0,275
29,services,single,secondary,0,1934,0,0,cellular,1,-1,0,NA,1,271
29,services,single,tertiary,0,737,1,1,cellular,5,248,1,failure,0,499
47,admin.,married,secondary,0,2524,1,0,cellular,1,-1,0,NA,0,50
28,admin.,single,secondary,0,296,1,0,NA,1,-1,0,NA,0,218
49,management,single,tertiary,0,7443,0,0,telephone,5,211,2,failure,1,293
77,retired,divorced,secondary,0,3417,0,0,cellular,1,-1,0,NA,1,134
36,admin.,single,secondary,0,1414,1,0,cellular,1,-1,0,NA,0,244
37,management,married,tertiary,0,9269,1,1,cellular,1,149,2,failure,0,71
46,retired,married,secondary,0,119,0,1,cellular,2,-1,0,NA,0,85
25,blue-collar,single,secondary,0,2007,0,0,cellular,2,-1,0,NA,1,265
42,technician,married,tertiary,0,-378,1,1,cellular,7,330,2,failure,0,11
30,management,married,tertiary,0,7,1,0,cellular,1,164,4,other,1,173
35,blue-collar,married,tertiary,0,2999,0,0,NA,6,-1,0,NA,1,1141
56,blue-collar,divorced,primary,0,0,1,0,cellular,1,-1,0,NA,0,313
34,management,divorced,tertiary,0,0,0,0,cellular,2,-1,0,NA,0,123
36,blue-collar,divorced,primary,0,666,1,0,cellular,1,-1,0,NA,0,285
53,technician,single,secondary,0,925,0,0,cellular,3,-1,0,NA,1,930
39,admin.,married,secondary,0,260,1,0,cellular,1,94,4,success,1,226
37,entrepreneur,divorced,tertiary,0,66,0,0,cellular,2,-1,0,NA,1,1164
50,management,married,tertiary,0,5124,1,0,cellular,2,-1,0,NA,0,111
30,unemployed,single,secondary,0,79,0,1,cellular,2,196,1,failure,0,528
63,retired,single,tertiary,0,791,0,0,cellular,2,-1,0,NA,1,212
31,self-employed,single,secondary,0,0,0,1,telephone,6,-1,0,NA,0,287
35,management,single,tertiary,0,431,0,0,cellular,2,397,1,failure,1,343
27,admin.,single,tertiary,0,689,0,0,cellular,1,307,1,failure,0,98
29,technician,single,tertiary,0,262,1,1,cellular,9,-1,0,NA,0,510
45,admin.,divorced,secondary,0,984,1,0,NA,5,-1,0,NA,0,298
32,technician,single,tertiary,0,948,1,0,cellular,2,-1,0,NA,0,223
31,technician,single,tertiary,0,1887,0,1,cellular,2,183,1,failure,0,225
37,blue-collar,married,primary,0,2120,1,0,cellular,3,175,4,failure,1,655
39,blue-collar,married,secondary,1,-931,1,0,NA,5,-1,0,NA,0,92
40,services,married,secondary,0,4157,1,0,NA,1,-1,0,NA,0,735
30,admin.,married,primary,0,-171,1,0,NA,2,-1,0,NA,0,125
35,services,single,primary,0,167,0,1,cellular,2,-1,0,NA,1,614
36,management,married,tertiary,0,5367,0,0,cellular,1,455,2,failure,0,324
33,management,single,tertiary,0,0,0,0,cellular,10,-1,0,NA,0,236
39,management,married,tertiary,0,2939,0,0,cellular,2,-1,0,NA,1,348
41,blue-collar,married,secondary,1,-204,1,0,NA,7,-1,0,NA,0,50
39,services,single,secondary,0,1048,1,0,cellular,1,32,1,failure,0,108
37,services,married,secondary,0,580,1,0,NA,2,-1,0,NA,0,469
27,services,single,tertiary,0,1501,1,0,cellular,1,-1,0,NA,0,187
38,blue-collar,married,primary,0,1630,1,0,cellular,3,94,19,other,0,101
43,management,single,tertiary,0,1046,0,0,NA,1,-1,0,NA,1,901
40,services,married,primary,0,-45,0,1,cellular,1,-1,0,NA,0,166
37,admin.,single,secondary,0,1003,0,0,cellular,3,-1,0,NA,0,259
36,technician,married,tertiary,0,202,0,0,cellular,1,120,3,failure,1,313
36,technician,married,tertiary,0,4596,1,0,cellular,2,-1,0,NA,1,901
45,management,married,tertiary,0,7154,1,0,cellular,3,111,3,failure,0,93
35,self-employed,married,tertiary,0,1987,0,0,cellular,3,-1,0,NA,0,335
37,admin.,single,tertiary,0,1000,1,0,cellular,1,-1,0,NA,1,195
31,management,single,tertiary,0,1761,1,0,telephone,3,440,3,failure,1,332
40,self-employed,single,tertiary,0,1616,0,0,telephone,7,-1,0,NA,1,1009
32,blue-collar,married,secondary,0,-32,1,0,cellular,1,-1,0,NA,0,145
27,admin.,married,tertiary,0,2855,0,0,cellular,1,301,3,failure,1,240
59,admin.,married,secondary,0,1675,0,1,cellular,2,-1,0,NA,0,113
33,blue-collar,married,secondary,0,18,1,0,cellular,3,-1,0,NA,0,312
55,technician,single,secondary,0,11,0,0,NA,2,-1,0,NA,0,14
34,blue-collar,married,primary,0,72,1,0,cellular,3,-1,0,NA,0,93
51,management,single,NA,0,1277,0,0,cellular,5,294,1,failure,0,143
47,management,married,tertiary,0,4386,1,0,telephone,1,-1,0,NA,0,43
29,technician,single,secondary,0,113,0,0,cellular,2,183,4,success,1,328
36,services,divorced,secondary,0,532,1,0,cellular,1,241,1,failure,0,391
26,services,single,tertiary,0,1140,1,0,cellular,2,-1,0,NA,1,984
32,services,single,secondary,0,0,1,0,cellular,13,-1,0,NA,0,99
37,technician,married,secondary,0,4030,1,0,NA,5,-1,0,NA,0,178
30,technician,single,tertiary,0,178,0,0,cellular,3,-1,0,NA,1,656
36,services,married,secondary,0,0,1,0,cellular,1,368,1,failure,0,346
47,entrepreneur,married,secondary,0,0,0,0,NA,1,-1,0,NA,1,1446
40,housemaid,married,tertiary,0,0,0,0,NA,1,-1,0,NA,0,6
48,blue-collar,single,primary,0,8990,0,0,telephone,2,-1,0,NA,1,1790
51,retired,married,secondary,0,1295,0,1,NA,2,-1,0,NA,0,288
47,housemaid,divorced,primary,0,617,0,0,telephone,7,-1,0,NA,0,119
59,management,married,secondary,0,-1246,0,0,telephone,2,-1,0,NA,0,175
45,services,married,secondary,0,-839,1,0,NA,1,-1,0,NA,0,68
31,management,married,secondary,0,0,0,0,cellular,1,-1,0,NA,1,720
38,technician,married,secondary,0,226,1,0,NA,3,-1,0,NA,1,762
27,technician,single,primary,0,1022,1,0,NA,2,-1,0,NA,0,445
53,technician,married,secondary,0,4930,0,1,cellular,2,-1,0,NA,0,228
46,admin.,married,secondary,0,556,1,1,NA,3,-1,0,NA,1,646
51,entrepreneur,married,tertiary,0,83,0,0,cellular,2,-1,0,NA,1,267
58,blue-collar,single,primary,0,26,1,0,cellular,4,-1,0,NA,0,600
58,admin.,married,secondary,0,145,1,0,telephone,13,-1,0,NA,1,616
38,services,divorced,secondary,0,-345,1,0,NA,2,-1,0,NA,0,177
30,student,single,tertiary,0,228,1,0,cellular,2,-1,0,NA,1,314
56,technician,married,secondary,0,0,1,0,cellular,1,-1,0,NA,0,249
50,blue-collar,married,NA,0,1389,1,0,NA,3,-1,0,NA,0,162
59,management,married,tertiary,0,2319,1,0,NA,32,-1,0,NA,0,132
50,entrepreneur,married,tertiary,0,8649,1,0,cellular,1,-1,0,NA,0,141
32,admin.,married,secondary,0,2,1,0,cellular,5,-1,0,NA,0,132
41,management,divorced,NA,0,465,1,0,cellular,1,-1,0,NA,1,1508
33,admin.,single,tertiary,0,272,1,0,cellular,1,237,2,failure,1,326
52,blue-collar,married,primary,0,134,1,0,cellular,2,295,3,failure,0,81
28,services,single,secondary,0,2954,1,0,NA,2,-1,0,NA,0,149
65,housemaid,married,primary,0,715,0,0,cellular,1,-1,0,NA,1,323
75,retired,married,secondary,0,468,0,0,telephone,1,-1,0,NA,0,316
46,management,married,secondary,0,5559,0,0,NA,1,-1,0,NA,0,483
53,blue-collar,married,secondary,0,6112,0,0,cellular,1,86,1,success,0,211
41,services,married,secondary,0,121,1,0,cellular,1,324,1,other,0,41
46,management,married,tertiary,0,0,0,0,cellular,1,-1,0,NA,0,401
35,technician,married,secondary,0,1577,1,1,cellular,1,-1,0,NA,0,53
34,blue-collar,married,primary,0,147,1,0,NA,3,-1,0,NA,0,80
49,technician,married,secondary,0,0,1,1,cellular,1,-1,0,NA,0,95
31,self-employed,married,tertiary,0,414,0,0,cellular,5,-1,0,NA,0,169
47,services,married,secondary,0,1123,0,1,cellular,5,-1,0,NA,0,251
46,services,married,secondary,0,379,0,0,NA,2,-1,0,NA,0,886
58,blue-collar,single,secondary,0,119,1,1,cellular,1,-1,0,NA,1,985
44,management,married,tertiary,0,2365,0,1,cellular,3,-1,0,NA,0,159
56,admin.,married,secondary,0,1270,1,0,cellular,2,165,2,other,0,80
36,technician,single,secondary,0,98,0,0,cellular,1,-1,0,NA,1,771
50,admin.,divorced,secondary,0,175,0,0,cellular,3,-1,0,NA,0,112
42,blue-collar,divorced,primary,0,301,1,0,cellular,2,-1,0,NA,1,1175
61,management,married,tertiary,0,6016,0,0,cellular,3,-1,0,NA,1,670
39,management,single,tertiary,0,1457,1,0,cellular,1,-1,0,NA,0,430
58,admin.,married,secondary,0,826,0,0,NA,1,-1,0,NA,1,885
37,blue-collar,married,primary,0,655,1,0,cellular,2,258,4,failure,0,127
36,management,single,tertiary,0,1804,0,0,cellular,1,366,1,other,0,170
43,blue-collar,single,primary,0,0,0,0,cellular,1,-1,0,NA,1,1242
39,admin.,married,secondary,0,46,0,0,NA,2,-1,0,NA,0,187
46,admin.,married,secondary,0,5169,0,0,cellular,14,-1,0,NA,0,72
29,technician,single,secondary,0,3466,0,0,cellular,1,-1,0,NA,1,274
52,blue-collar,married,tertiary,0,297,1,0,NA,1,-1,0,NA,0,55
48,management,married,tertiary,0,342,0,0,NA,1,-1,0,NA,0,452
55,management,divorced,tertiary,0,1633,0,0,telephone,1,-1,0,NA,0,128
54,management,married,tertiary,0,148,0,1,cellular,3,-1,0,NA,0,42
73,retired,divorced,primary,0,2308,0,0,telephone,2,-1,0,NA,1,163
26,technician,single,tertiary,0,4130,0,0,cellular,2,-1,0,NA,0,104
29,blue-collar,single,secondary,0,8079,0,1,cellular,1,-1,0,NA,0,171
43,technician,divorced,tertiary,0,123,0,0,NA,2,-1,0,NA,0,279
55,management,married,tertiary,0,7803,0,0,cellular,1,-1,0,NA,1,441
31,technician,married,secondary,0,28,0,0,cellular,2,-1,0,NA,0,175
27,technician,single,secondary,0,41,1,1,cellular,1,-1,0,NA,0,803
56,services,married,secondary,1,-8,0,0,cellular,2,-1,0,NA,0,159
64,retired,married,primary,0,43,0,0,cellular,1,-1,0,NA,1,232
30,housemaid,single,tertiary,0,3185,1,0,cellular,3,-1,0,NA,0,158
34,admin.,married,secondary,0,21,0,0,cellular,1,346,3,failure,0,332
33,admin.,single,secondary,0,3160,0,0,NA,13,-1,0,NA,0,719
31,management,married,tertiary,0,141,1,0,cellular,2,238,7,other,1,572
33,technician,divorced,secondary,0,488,0,0,cellular,2,-1,0,NA,0,332
36,blue-collar,married,secondary,0,0,1,0,cellular,6,-1,0,NA,0,184
28,student,single,tertiary,0,290,1,0,telephone,1,-1,0,NA,0,24
54,management,married,tertiary,0,1623,0,0,cellular,8,-1,0,NA,0,25
58,blue-collar,married,secondary,0,590,0,1,cellular,1,167,1,failure,0,136
49,technician,divorced,secondary,0,57,0,0,cellular,3,-1,0,NA,0,396
27,technician,single,secondary,0,299,1,0,cellular,7,-1,0,NA,0,29
64,retired,married,secondary,0,2031,0,0,cellular,5,-1,0,NA,0,202
56,technician,married,tertiary,0,3082,1,1,NA,3,-1,0,NA,0,444
32,management,single,tertiary,0,229,1,0,cellular,1,-1,0,NA,0,345
51,admin.,married,secondary,0,531,1,0,NA,2,-1,0,NA,0,267
29,student,single,tertiary,0,559,0,0,cellular,2,-1,0,NA,0,143
39,services,married,secondary,0,117,1,0,cellular,2,-1,0,NA,1,1032
21,student,single,secondary,0,123,0,0,telephone,5,93,2,success,1,379
41,self-employed,married,tertiary,0,231,0,0,cellular,2,-1,0,NA,1,352
40,unemployed,married,secondary,0,1960,1,0,NA,6,-1,0,NA,1,605
39,housemaid,divorced,primary,0,239,0,0,cellular,2,-1,0,NA,0,204
41,admin.,divorced,secondary,0,6046,1,1,telephone,6,182,2,success,1,300
30,student,single,NA,0,809,0,0,cellular,5,171,2,failure,0,26
59,management,married,primary,0,252,1,1,NA,2,-1,0,NA,0,103
54,blue-collar,divorced,primary,0,10374,1,0,cellular,2,189,2,other,0,283
39,management,married,tertiary,0,285,1,0,cellular,3,-1,0,NA,1,838
46,technician,divorced,tertiary,0,477,1,0,NA,1,-1,0,NA,0,114
32,technician,single,secondary,0,674,1,1,cellular,1,316,3,failure,0,169
37,management,single,tertiary,0,698,0,0,cellular,2,-1,0,NA,1,1081
31,technician,married,tertiary,0,120,0,0,cellular,1,-1,0,NA,1,1000
37,management,divorced,tertiary,0,122,1,0,NA,2,-1,0,NA,1,1622
33,admin.,married,secondary,0,796,1,0,telephone,1,-1,0,NA,0,216
38,technician,single,secondary,0,435,1,0,cellular,4,345,1,failure,0,437
52,blue-collar,married,primary,0,2091,0,0,cellular,2,-1,0,NA,0,181
41,blue-collar,married,primary,0,2453,1,0,NA,1,-1,0,NA,1,1052
